r,rr,trtype,t,Value
p101,p91,AC,2035,450.743
p101,p91,AC,2038,450.743
p101,p91,AC,2041,450.743
p101,p91,AC,2044,450.743
p101,p91,AC,2047,2176.363648
p101,p91,AC,2050,3001.623799
p101,p94,AC,2010,6243.954
p101,p94,AC,2015,6243.954
p101,p94,AC,2020,6243.954
p101,p94,AC,2023,6243.954
p101,p94,AC,2026,6243.954
p101,p94,AC,2029,6243.954
p101,p94,AC,2032,6243.954
p101,p94,AC,2035,6243.954
p101,p94,AC,2038,6243.954
p101,p94,AC,2041,6243.954
p101,p94,AC,2044,6243.954
p101,p94,AC,2047,6243.954
p101,p94,AC,2050,6243.954
p101,p102,AC,2010,8547.94
p101,p102,AC,2015,8547.94
p101,p102,AC,2020,8547.94
p101,p102,AC,2023,8547.94
p101,p102,AC,2026,8547.94
p101,p102,AC,2029,8547.94
p101,p102,AC,2032,8547.94
p101,p102,AC,2035,8547.94
p101,p102,AC,2038,8547.94
p101,p102,AC,2041,8547.94
p101,p102,AC,2044,8547.94
p101,p102,AC,2047,8547.94
p101,p102,AC,2050,8547.94
p102,p101,AC,2010,9209.74
p102,p101,AC,2015,9209.74
p102,p101,AC,2020,9209.74
p102,p101,AC,2023,9209.74
p102,p101,AC,2026,9209.74
p102,p101,AC,2029,9209.74
p102,p101,AC,2032,9209.74
p102,p101,AC,2035,9209.74
p102,p101,AC,2038,9209.74
p102,p101,AC,2041,9209.74
p102,p101,AC,2044,9209.74
p102,p101,AC,2047,9209.74
p102,p101,AC,2050,9209.74
p103,p74,AC,2010,190.037
p103,p74,AC,2015,190.037
p103,p74,AC,2020,190.037
p103,p74,AC,2023,190.037
p103,p74,AC,2026,190.037
p103,p74,AC,2029,190.037
p103,p74,AC,2032,190.037
p103,p74,AC,2035,190.037
p103,p74,AC,2038,190.037
p103,p74,AC,2041,190.037
p103,p74,AC,2044,190.037
p103,p74,AC,2047,190.037
p103,p74,AC,2050,190.037
p103,p104,AC,2010,3928.113
p103,p104,AC,2015,3928.113
p103,p104,AC,2020,3928.113
p103,p104,AC,2023,3928.113
p103,p104,AC,2026,3928.113
p103,p104,AC,2029,3928.113
p103,p104,AC,2032,3928.113
p103,p104,AC,2035,3928.113
p103,p104,AC,2038,3928.113
p103,p104,AC,2041,3928.113
p103,p104,AC,2044,3928.113
p103,p104,AC,2047,3928.113
p103,p104,AC,2050,3928.113
p103,p105,AC,2010,1099.465
p103,p105,AC,2015,1099.465
p103,p105,AC,2020,1099.465
p103,p105,AC,2023,1099.465
p103,p105,AC,2026,1099.465
p103,p105,AC,2029,1099.465
p103,p105,AC,2032,3533.694915
p103,p105,AC,2035,8130.694915
p103,p105,AC,2038,8130.694915
p103,p105,AC,2041,8130.694915
p103,p105,AC,2044,8130.694915
p103,p105,AC,2047,8130.694915
p103,p105,AC,2050,8130.694915
p103,p111,AC,2010,4128.921
p103,p111,AC,2015,4128.921
p103,p111,AC,2020,4128.921
p103,p111,AC,2023,4128.921
p103,p111,AC,2026,4128.921
p103,p111,AC,2029,4128.921
p103,p111,AC,2032,4128.921
p103,p111,AC,2035,4128.921
p103,p111,AC,2038,4128.921
p103,p111,AC,2041,4128.921
p103,p111,AC,2044,4128.921
p103,p111,AC,2047,4128.921
p103,p111,AC,2050,4128.921
p104,p80,AC,2032,1366.60789
p104,p80,AC,2035,1674.964063
p104,p80,AC,2038,1674.964063
p104,p80,AC,2041,1674.964063
p104,p80,AC,2044,1674.964063
p104,p80,AC,2047,2055.821964
p104,p80,AC,2050,2246.82107
p104,p103,AC,2010,2755.624
p104,p103,AC,2015,2755.624
p104,p103,AC,2020,2755.624
p104,p103,AC,2023,2755.624
p104,p103,AC,2026,2755.624
p104,p103,AC,2029,2755.624
p104,p103,AC,2032,2755.624
p104,p103,AC,2035,2755.624
p104,p103,AC,2038,2755.624
p104,p103,AC,2041,2755.624
p104,p103,AC,2044,2755.624
p104,p103,AC,2047,2755.624
p104,p103,AC,2050,2755.624
p104,p105,AC,2010,7004.404
p104,p105,AC,2015,7004.404
p104,p105,AC,2020,7004.404
p104,p105,AC,2023,7004.404
p104,p105,AC,2026,7004.404
p104,p105,AC,2029,7004.404
p104,p105,AC,2032,7004.404
p104,p105,AC,2035,7004.404
p104,p105,AC,2038,7004.404
p104,p105,AC,2041,7004.404
p104,p105,AC,2044,7004.404
p104,p105,AC,2047,7004.404
p104,p105,AC,2050,7004.404
p105,p80,AC,2010,7481.16
p105,p80,AC,2015,7481.16
p105,p80,AC,2020,7481.16
p105,p80,AC,2023,7481.16
p105,p80,AC,2026,7481.16
p105,p80,AC,2029,7481.16
p105,p80,AC,2032,7481.16
p105,p80,AC,2035,12311.16
p105,p80,AC,2038,12311.16
p105,p80,AC,2041,12311.16
p105,p80,AC,2044,12311.16
p105,p80,AC,2047,12311.16
p105,p80,AC,2050,12311.16
p105,p83,AC,2010,5045.775
p105,p83,AC,2015,5045.775
p105,p83,AC,2020,5045.775
p105,p83,AC,2023,5045.775
p105,p83,AC,2026,5045.775
p105,p83,AC,2029,5045.775
p105,p83,AC,2032,5045.775
p105,p83,AC,2035,5045.775
p105,p83,AC,2038,5045.775
p105,p83,AC,2041,5045.775
p105,p83,AC,2044,5045.775
p105,p83,AC,2047,5045.775
p105,p83,AC,2050,5045.775
p105,p103,AC,2010,634.116
p105,p103,AC,2015,634.116
p105,p103,AC,2020,634.116
p105,p103,AC,2023,634.116
p105,p103,AC,2026,634.116
p105,p103,AC,2029,634.116
p105,p103,AC,2032,3068.345915
p105,p103,AC,2035,7665.345915
p105,p103,AC,2038,7665.345915
p105,p103,AC,2041,7665.345915
p105,p103,AC,2044,7665.345915
p105,p103,AC,2047,7665.345915
p105,p103,AC,2050,7665.345915
p105,p104,AC,2010,2527.637
p105,p104,AC,2015,2527.637
p105,p104,AC,2020,2527.637
p105,p104,AC,2023,2527.637
p105,p104,AC,2026,2527.637
p105,p104,AC,2029,2527.637
p105,p104,AC,2032,2527.637
p105,p104,AC,2035,2527.637
p105,p104,AC,2038,2527.637
p105,p104,AC,2041,2527.637
p105,p104,AC,2044,2527.637
p105,p104,AC,2047,2527.637
p105,p104,AC,2050,2527.637
p105,p106,AC,2010,2088.735
p105,p106,AC,2015,2088.735
p105,p106,AC,2020,2088.735
p105,p106,AC,2023,2088.735
p105,p106,AC,2026,2088.735
p105,p106,AC,2029,2088.735
p105,p106,AC,2032,2088.735
p105,p106,AC,2035,2088.735
p105,p106,AC,2038,2088.735
p105,p106,AC,2041,2088.735
p105,p106,AC,2044,2088.735
p105,p106,AC,2047,2088.735
p105,p106,AC,2050,2088.735
p105,p107,AC,2010,7721.856
p105,p107,AC,2015,7721.856
p105,p107,AC,2020,7721.856
p105,p107,AC,2023,7721.856
p105,p107,AC,2026,7721.856
p105,p107,AC,2029,7721.856
p105,p107,AC,2032,7721.856
p105,p107,AC,2035,7721.856
p105,p107,AC,2038,7721.856
p105,p107,AC,2041,7721.856
p105,p107,AC,2044,7721.856
p105,p107,AC,2047,7721.856
p105,p107,AC,2050,7721.856
p105,p112,AC,2010,4947.592
p105,p112,AC,2015,4947.592
p105,p112,AC,2020,4947.592
p105,p112,AC,2023,4947.592
p105,p112,AC,2026,4947.592
p105,p112,AC,2029,4947.592
p105,p112,AC,2032,4947.592
p105,p112,AC,2035,6262.688524
p105,p112,AC,2038,6262.688524
p105,p112,AC,2041,6262.688524
p105,p112,AC,2044,6487.011357
p105,p112,AC,2047,6869.926976
p105,p112,AC,2050,7639.23374
p106,p105,AC,2010,2002.579
p106,p105,AC,2015,2002.579
p106,p105,AC,2020,2002.579
p106,p105,AC,2023,2002.579
p106,p105,AC,2026,2002.579
p106,p105,AC,2029,2002.579
p106,p105,AC,2032,2002.579
p106,p105,AC,2035,2002.579
p106,p105,AC,2038,2002.579
p106,p105,AC,2041,2002.579
p106,p105,AC,2044,2002.579
p106,p105,AC,2047,2002.579
p106,p105,AC,2050,2002.579
p106,p107,AC,2010,2154.969
p106,p107,AC,2015,2154.969
p106,p107,AC,2020,2154.969
p106,p107,AC,2023,2154.969
p106,p107,AC,2026,2154.969
p106,p107,AC,2029,2154.969
p106,p107,AC,2032,2154.969
p106,p107,AC,2035,2154.969
p106,p107,AC,2038,2154.969
p106,p107,AC,2041,2154.969
p106,p107,AC,2044,2154.969
p106,p107,AC,2047,2154.969
p106,p107,AC,2050,2154.969
p107,p83,AC,2010,3192.672
p107,p83,AC,2015,3192.672
p107,p83,AC,2020,3192.672
p107,p83,AC,2023,3192.672
p107,p83,AC,2026,3192.672
p107,p83,AC,2029,3192.672
p107,p83,AC,2032,6423.639235
p107,p83,AC,2035,6423.639235
p107,p83,AC,2038,6423.639235
p107,p83,AC,2041,6423.639235
p107,p83,AC,2044,6423.639235
p107,p83,AC,2047,6423.639235
p107,p83,AC,2050,6423.639235
p107,p105,AC,2010,7284.548
p107,p105,AC,2015,7284.548
p107,p105,AC,2020,7284.548
p107,p105,AC,2023,7284.548
p107,p105,AC,2026,7284.548
p107,p105,AC,2029,7284.548
p107,p105,AC,2032,7284.548
p107,p105,AC,2035,7284.548
p107,p105,AC,2038,7284.548
p107,p105,AC,2041,7284.548
p107,p105,AC,2044,7284.548
p107,p105,AC,2047,7284.548
p107,p105,AC,2050,7284.548
p107,p106,AC,2010,2069.879
p107,p106,AC,2015,2069.879
p107,p106,AC,2020,2069.879
p107,p106,AC,2023,2069.879
p107,p106,AC,2026,2069.879
p107,p106,AC,2029,2069.879
p107,p106,AC,2032,2069.879
p107,p106,AC,2035,2069.879
p107,p106,AC,2038,2069.879
p107,p106,AC,2041,2069.879
p107,p106,AC,2044,2069.879
p107,p106,AC,2047,2069.879
p107,p106,AC,2050,2069.879
p107,p108,AC,2010,1327.0
p107,p108,AC,2015,1327.0
p107,p108,AC,2020,1327.0
p107,p108,AC,2023,1327.0
p107,p108,AC,2026,1327.0
p107,p108,AC,2029,1327.0
p107,p108,AC,2032,2747.706959
p107,p108,AC,2035,4791.052408
p107,p108,AC,2038,5190.880645
p107,p108,AC,2041,8070.021489
p107,p108,AC,2044,8070.021489
p107,p108,AC,2047,10258.478783
p107,p108,AC,2050,11187.397022
p107,p109,AC,2010,4433.549
p107,p109,AC,2015,4433.549
p107,p109,AC,2020,4433.549
p107,p109,AC,2023,4433.549
p107,p109,AC,2026,4433.549
p107,p109,AC,2029,4433.549
p107,p109,AC,2032,7962.115421
p107,p109,AC,2035,7962.115421
p107,p109,AC,2038,7962.115421
p107,p109,AC,2041,7962.115421
p107,p109,AC,2044,7962.115421
p107,p109,AC,2047,7962.115421
p107,p109,AC,2050,7962.115421
p107,p112,AC,2010,4047.0
p107,p112,AC,2015,4047.0
p107,p112,AC,2020,4047.0
p107,p112,AC,2023,4047.0
p107,p112,AC,2026,4047.0
p107,p112,AC,2029,4047.0
p107,p112,AC,2032,4047.0
p107,p112,AC,2035,4047.0
p107,p112,AC,2038,4047.0
p107,p112,AC,2041,4047.0
p107,p112,AC,2044,4047.0
p107,p112,AC,2047,4047.0
p107,p112,AC,2050,4047.0
p107,p114,AC,2010,1405.204
p107,p114,AC,2015,1405.204
p107,p114,AC,2020,1405.204
p107,p114,AC,2023,1405.204
p107,p114,AC,2026,1405.204
p107,p114,AC,2029,1405.204
p107,p114,AC,2032,1405.204
p107,p114,AC,2035,1405.204
p107,p114,AC,2038,1405.204
p107,p114,AC,2041,1405.204
p107,p114,AC,2044,1405.204
p107,p114,AC,2047,1405.204
p107,p114,AC,2050,1405.204
p108,p81,AC,2010,130.13
p108,p81,AC,2015,130.13
p108,p81,AC,2020,130.13
p108,p81,AC,2023,130.13
p108,p81,AC,2026,130.13
p108,p81,AC,2029,130.13
p108,p81,AC,2032,130.13
p108,p81,AC,2035,130.13
p108,p81,AC,2038,130.13
p108,p81,AC,2041,130.13
p108,p81,AC,2044,130.13
p108,p81,AC,2047,130.13
p108,p81,AC,2050,130.13
p108,p92,AC,2010,1732.1
p108,p92,AC,2015,1732.1
p108,p92,AC,2020,1732.1
p108,p92,AC,2023,1732.1
p108,p92,AC,2026,1732.1
p108,p92,AC,2029,1732.1
p108,p92,AC,2032,1732.1
p108,p92,AC,2035,2238.119473
p108,p92,AC,2038,2238.119473
p108,p92,AC,2041,5116.084655
p108,p92,AC,2044,5612.31426
p108,p92,AC,2047,8299.130199
p108,p92,AC,2050,9399.034713
p108,p93,AC,2010,2176.813
p108,p93,AC,2015,2176.813
p108,p93,AC,2020,2176.813
p108,p93,AC,2023,2176.813
p108,p93,AC,2026,2176.813
p108,p93,AC,2029,2176.813
p108,p93,AC,2032,4487.938256
p108,p93,AC,2035,5560.236577
p108,p93,AC,2038,5560.236577
p108,p93,AC,2041,5560.236577
p108,p93,AC,2044,5560.236577
p108,p93,AC,2047,5859.135766
p108,p93,AC,2050,5896.947481
p108,p107,AC,2010,1327.0
p108,p107,AC,2015,1327.0
p108,p107,AC,2020,1327.0
p108,p107,AC,2023,1327.0
p108,p107,AC,2026,1327.0
p108,p107,AC,2029,1327.0
p108,p107,AC,2032,2747.706959
p108,p107,AC,2035,4791.052408
p108,p107,AC,2038,5190.880645
p108,p107,AC,2041,8070.021489
p108,p107,AC,2044,8070.021489
p108,p107,AC,2047,10258.478783
p108,p107,AC,2050,11187.397022
p108,p109,AC,2010,1134.0
p108,p109,AC,2015,1134.0
p108,p109,AC,2020,1134.0
p108,p109,AC,2023,1134.0
p108,p109,AC,2026,1134.0
p108,p109,AC,2029,1134.0
p108,p109,AC,2032,1745.240898
p108,p109,AC,2035,1940.728147
p108,p109,AC,2038,2484.150789
p108,p109,AC,2041,2484.150789
p108,p109,AC,2044,3063.71466
p108,p109,AC,2047,3063.71466
p108,p109,AC,2050,3063.71466
p109,p92,AC,2010,166.181
p109,p92,AC,2015,166.181
p109,p92,AC,2020,166.181
p109,p92,AC,2023,166.181
p109,p92,AC,2026,166.181
p109,p92,AC,2029,166.181
p109,p92,AC,2032,166.181
p109,p92,AC,2035,166.181
p109,p92,AC,2038,166.181
p109,p92,AC,2041,166.181
p109,p92,AC,2044,166.181
p109,p92,AC,2047,166.181
p109,p92,AC,2050,166.181
p109,p93,AC,2010,391.438
p109,p93,AC,2015,391.438
p109,p93,AC,2020,391.438
p109,p93,AC,2023,391.438
p109,p93,AC,2026,391.438
p109,p93,AC,2029,391.438
p109,p93,AC,2032,391.438
p109,p93,AC,2035,3368.028894
p109,p93,AC,2038,3368.028894
p109,p93,AC,2041,4254.159688
p109,p93,AC,2044,4254.159688
p109,p93,AC,2047,4254.159688
p109,p93,AC,2050,4500.592809
p109,p107,AC,2010,4474.643
p109,p107,AC,2015,4474.643
p109,p107,AC,2020,4474.643
p109,p107,AC,2023,4474.643
p109,p107,AC,2026,4474.643
p109,p107,AC,2029,4474.643
p109,p107,AC,2032,8003.209421
p109,p107,AC,2035,8003.209421
p109,p107,AC,2038,8003.209421
p109,p107,AC,2041,8003.209421
p109,p107,AC,2044,8003.209421
p109,p107,AC,2047,8003.209421
p109,p107,AC,2050,8003.209421
p109,p108,AC,2010,1134.0
p109,p108,AC,2015,1134.0
p109,p108,AC,2020,1134.0
p109,p108,AC,2023,1134.0
p109,p108,AC,2026,1134.0
p109,p108,AC,2029,1134.0
p109,p108,AC,2032,1745.240898
p109,p108,AC,2035,1940.728147
p109,p108,AC,2038,2484.150789
p109,p108,AC,2041,2484.150789
p109,p108,AC,2044,3063.71466
p109,p108,AC,2047,3063.71466
p109,p108,AC,2050,3063.71466
p109,p110,AC,2010,187.583
p109,p110,AC,2015,187.583
p109,p110,AC,2020,187.583
p109,p110,AC,2023,187.583
p109,p110,AC,2026,187.583
p109,p110,AC,2029,187.583
p109,p110,AC,2032,187.583
p109,p110,AC,2035,187.583
p109,p110,AC,2038,187.583
p109,p110,AC,2041,187.583
p109,p110,AC,2044,187.583
p109,p110,AC,2047,187.583
p109,p110,AC,2050,187.583
p109,p112,AC,2010,1240.0
p109,p112,AC,2015,1240.0
p109,p112,AC,2020,1240.0
p109,p112,AC,2023,1240.0
p109,p112,AC,2026,1240.0
p109,p112,AC,2029,1240.0
p109,p112,AC,2032,1240.0
p109,p112,AC,2035,1240.0
p109,p112,AC,2038,1240.0
p109,p112,AC,2041,1240.0
p109,p112,AC,2044,1240.0
p109,p112,AC,2047,1240.0
p109,p112,AC,2050,1240.0
p109,p113,AC,2010,1195.0
p109,p113,AC,2015,1195.0
p109,p113,AC,2020,1195.0
p109,p113,AC,2023,1195.0
p109,p113,AC,2026,1195.0
p109,p113,AC,2029,1195.0
p109,p113,AC,2032,1195.0
p109,p113,AC,2035,1195.0
p109,p113,AC,2038,1195.0
p109,p113,AC,2041,1195.0
p109,p113,AC,2044,1195.0
p109,p113,AC,2047,1195.0
p109,p113,AC,2050,1195.0
p109,p114,AC,2010,2719.366
p109,p114,AC,2015,2719.366
p109,p114,AC,2020,2719.366
p109,p114,AC,2023,2719.366
p109,p114,AC,2026,2719.366
p109,p114,AC,2029,2719.366
p109,p114,AC,2032,2719.366
p109,p114,AC,2035,2719.366
p109,p114,AC,2038,2719.366
p109,p114,AC,2041,2719.366
p109,p114,AC,2044,2719.366
p109,p114,AC,2047,2719.366
p109,p114,AC,2050,2719.366
p109,p118,AC,2010,504.0
p109,p118,AC,2015,504.0
p109,p118,AC,2020,504.0
p109,p118,AC,2023,504.0
p109,p118,AC,2026,504.0
p109,p118,AC,2029,504.0
p109,p118,AC,2032,504.0
p109,p118,AC,2035,504.0
p109,p118,AC,2038,504.0
p109,p118,AC,2041,504.0
p109,p118,AC,2044,504.0
p109,p118,AC,2047,504.0
p109,p118,AC,2050,504.0
p110,p109,AC,2010,144.988
p110,p109,AC,2015,144.988
p110,p109,AC,2020,144.988
p110,p109,AC,2023,144.988
p110,p109,AC,2026,144.988
p110,p109,AC,2029,144.988
p110,p109,AC,2032,144.988
p110,p109,AC,2035,144.988
p110,p109,AC,2038,144.988
p110,p109,AC,2041,144.988
p110,p109,AC,2044,144.988
p110,p109,AC,2047,144.988
p110,p109,AC,2050,144.988
p110,p112,AC,2010,1792.0
p110,p112,AC,2015,1792.0
p110,p112,AC,2020,1792.0
p110,p112,AC,2023,1792.0
p110,p112,AC,2026,1792.0
p110,p112,AC,2029,1792.0
p110,p112,AC,2032,1792.0
p110,p112,AC,2035,1792.0
p110,p112,AC,2038,1792.0
p110,p112,AC,2041,1792.0
p110,p112,AC,2044,1792.0
p110,p112,AC,2047,1792.0
p110,p112,AC,2050,1792.0
p110,p117,AC,2010,157.077
p110,p117,AC,2015,157.077
p110,p117,AC,2020,157.077
p110,p117,AC,2023,157.077
p110,p117,AC,2026,157.077
p110,p117,AC,2029,157.077
p110,p117,AC,2032,157.077
p110,p117,AC,2035,157.077
p110,p117,AC,2038,157.077
p110,p117,AC,2041,157.077
p110,p117,AC,2044,157.077
p110,p117,AC,2047,157.077
p110,p117,AC,2050,157.077
p110,p118,AC,2010,30.771
p110,p118,AC,2015,30.771
p110,p118,AC,2020,30.771
p110,p118,AC,2023,30.771
p110,p118,AC,2026,30.771
p110,p118,AC,2029,30.771
p110,p118,AC,2032,30.771
p110,p118,AC,2035,30.771
p110,p118,AC,2038,30.771
p110,p118,AC,2041,96.43387
p110,p118,AC,2044,96.43387
p110,p118,AC,2047,130.213446
p110,p118,AC,2050,215.346666
p111,p103,AC,2010,3615.395
p111,p103,AC,2015,3615.395
p111,p103,AC,2020,3615.395
p111,p103,AC,2023,3615.395
p111,p103,AC,2026,3615.395
p111,p103,AC,2029,3615.395
p111,p103,AC,2032,3615.395
p111,p103,AC,2035,3615.395
p111,p103,AC,2038,3615.395
p111,p103,AC,2041,3615.395
p111,p103,AC,2044,3615.395
p111,p103,AC,2047,3615.395
p111,p103,AC,2050,3615.395
p111,p112,AC,2010,4139.169
p111,p112,AC,2015,4139.169
p111,p112,AC,2020,4139.169
p111,p112,AC,2023,4139.169
p111,p112,AC,2026,4139.169
p111,p112,AC,2029,4139.169
p111,p112,AC,2032,4139.169
p111,p112,AC,2035,4139.169
p111,p112,AC,2038,4139.169
p111,p112,AC,2041,4139.169
p111,p112,AC,2044,4139.169
p111,p112,AC,2047,4139.169
p111,p112,AC,2050,4139.169
p111,p115,AC,2010,1894.688
p111,p115,AC,2015,1894.688
p111,p115,AC,2020,1894.688
p111,p115,AC,2023,1894.688
p111,p115,AC,2026,1894.688
p111,p115,AC,2029,1894.688
p111,p115,AC,2032,1894.688
p111,p115,AC,2035,1894.688
p111,p115,AC,2038,1894.688
p111,p115,AC,2041,1894.688
p111,p115,AC,2044,1894.688
p111,p115,AC,2047,1894.688
p111,p115,AC,2050,1894.688
p111,p116,AC,2010,4920.015
p111,p116,AC,2015,4920.015
p111,p116,AC,2020,4920.015
p111,p116,AC,2023,4920.015
p111,p116,AC,2026,4920.015
p111,p116,AC,2029,4920.015
p111,p116,AC,2032,4920.015
p111,p116,AC,2035,4920.015
p111,p116,AC,2038,4920.015
p111,p116,AC,2041,4920.015
p111,p116,AC,2044,4920.015
p111,p116,AC,2047,4920.015
p111,p116,AC,2050,4920.015
p111,z122,AC,2010,1788.37
p111,z122,AC,2015,1788.37
p111,z122,AC,2020,1788.37
p111,z122,AC,2023,1788.37
p111,z122,AC,2026,1788.37
p111,z122,AC,2029,1788.37
p111,z122,AC,2032,1788.37
p111,z122,AC,2035,1788.37
p111,z122,AC,2038,1788.37
p111,z122,AC,2041,1788.37
p111,z122,AC,2044,1788.37
p111,z122,AC,2047,1788.37
p111,z122,AC,2050,1788.37
p112,p105,AC,2010,5146.0
p112,p105,AC,2015,5146.0
p112,p105,AC,2020,5146.0
p112,p105,AC,2023,5146.0
p112,p105,AC,2026,5146.0
p112,p105,AC,2029,5146.0
p112,p105,AC,2032,5146.0
p112,p105,AC,2035,6461.096524
p112,p105,AC,2038,6461.096524
p112,p105,AC,2041,6461.096524
p112,p105,AC,2044,6685.419357
p112,p105,AC,2047,7068.334976
p112,p105,AC,2050,7837.64174
p112,p107,AC,2010,4047.0
p112,p107,AC,2015,4047.0
p112,p107,AC,2020,4047.0
p112,p107,AC,2023,4047.0
p112,p107,AC,2026,4047.0
p112,p107,AC,2029,4047.0
p112,p107,AC,2032,4047.0
p112,p107,AC,2035,4047.0
p112,p107,AC,2038,4047.0
p112,p107,AC,2041,4047.0
p112,p107,AC,2044,4047.0
p112,p107,AC,2047,4047.0
p112,p107,AC,2050,4047.0
p112,p109,AC,2010,1240.0
p112,p109,AC,2015,1240.0
p112,p109,AC,2020,1240.0
p112,p109,AC,2023,1240.0
p112,p109,AC,2026,1240.0
p112,p109,AC,2029,1240.0
p112,p109,AC,2032,1240.0
p112,p109,AC,2035,1240.0
p112,p109,AC,2038,1240.0
p112,p109,AC,2041,1240.0
p112,p109,AC,2044,1240.0
p112,p109,AC,2047,1240.0
p112,p109,AC,2050,1240.0
p112,p110,AC,2010,244.495
p112,p110,AC,2015,244.495
p112,p110,AC,2020,244.495
p112,p110,AC,2023,244.495
p112,p110,AC,2026,244.495
p112,p110,AC,2029,244.495
p112,p110,AC,2032,244.495
p112,p110,AC,2035,244.495
p112,p110,AC,2038,244.495
p112,p110,AC,2041,244.495
p112,p110,AC,2044,244.495
p112,p110,AC,2047,244.495
p112,p110,AC,2050,244.495
p112,p111,AC,2010,8004.102
p112,p111,AC,2015,8004.102
p112,p111,AC,2020,8004.102
p112,p111,AC,2023,8004.102
p112,p111,AC,2026,8004.102
p112,p111,AC,2029,8004.102
p112,p111,AC,2032,8004.102
p112,p111,AC,2035,8004.102
p112,p111,AC,2038,8004.102
p112,p111,AC,2041,8004.102
p112,p111,AC,2044,8004.102
p112,p111,AC,2047,8004.102
p112,p111,AC,2050,8004.102
p112,p113,AC,2010,1823.113
p112,p113,AC,2015,1823.113
p112,p113,AC,2020,1823.113
p112,p113,AC,2023,1823.113
p112,p113,AC,2026,1823.113
p112,p113,AC,2029,1823.113
p112,p113,AC,2032,1823.113
p112,p113,AC,2035,1823.113
p112,p113,AC,2038,1823.113
p112,p113,AC,2041,1823.113
p112,p113,AC,2044,1823.113
p112,p113,AC,2047,1823.113
p112,p113,AC,2050,1823.113
p112,p114,AC,2010,2230.867
p112,p114,AC,2015,2230.867
p112,p114,AC,2020,2230.867
p112,p114,AC,2023,2230.867
p112,p114,AC,2026,2230.867
p112,p114,AC,2029,2230.867
p112,p114,AC,2032,2230.867
p112,p114,AC,2035,2230.867
p112,p114,AC,2038,2230.867
p112,p114,AC,2041,2230.867
p112,p114,AC,2044,2230.867
p112,p114,AC,2047,2230.867
p112,p114,AC,2050,2230.867
p112,p115,AC,2010,2642.0
p112,p115,AC,2015,2642.0
p112,p115,AC,2020,2642.0
p112,p115,AC,2023,2642.0
p112,p115,AC,2026,2642.0
p112,p115,AC,2029,2642.0
p112,p115,AC,2032,2642.0
p112,p115,AC,2035,2642.0
p112,p115,AC,2038,2642.0
p112,p115,AC,2041,2642.0
p112,p115,AC,2044,2642.0
p112,p115,AC,2047,2642.0
p112,p115,AC,2050,2642.0
p112,p116,AC,2010,6474.351
p112,p116,AC,2015,6474.351
p112,p116,AC,2020,6474.351
p112,p116,AC,2023,6474.351
p112,p116,AC,2026,6474.351
p112,p116,AC,2029,6474.351
p112,p116,AC,2032,6474.351
p112,p116,AC,2035,6474.351
p112,p116,AC,2038,6474.351
p112,p116,AC,2041,6474.351
p112,p116,AC,2044,6474.351
p112,p116,AC,2047,6474.351
p112,p116,AC,2050,6474.351
p112,p117,AC,2010,9403.058
p112,p117,AC,2015,9403.058
p112,p117,AC,2020,9403.058
p112,p117,AC,2023,9403.058
p112,p117,AC,2026,9403.058
p112,p117,AC,2029,9403.058
p112,p117,AC,2032,9403.058
p112,p117,AC,2035,9403.058
p112,p117,AC,2038,9403.058
p112,p117,AC,2041,9403.058
p112,p117,AC,2044,9403.058
p112,p117,AC,2047,9403.058
p112,p117,AC,2050,9403.058
p112,p118,AC,2010,3964.29
p112,p118,AC,2015,3964.29
p112,p118,AC,2020,3964.29
p112,p118,AC,2023,3964.29
p112,p118,AC,2026,3964.29
p112,p118,AC,2029,3964.29
p112,p118,AC,2032,3964.29
p112,p118,AC,2035,3964.29
p112,p118,AC,2038,3964.29
p112,p118,AC,2041,3964.29
p112,p118,AC,2044,3964.29
p112,p118,AC,2047,3964.29
p112,p118,AC,2050,3964.29
p113,p109,AC,2010,750.704
p113,p109,AC,2015,750.704
p113,p109,AC,2020,750.704
p113,p109,AC,2023,750.704
p113,p109,AC,2026,750.704
p113,p109,AC,2029,750.704
p113,p109,AC,2032,750.704
p113,p109,AC,2035,750.704
p113,p109,AC,2038,750.704
p113,p109,AC,2041,750.704
p113,p109,AC,2044,750.704
p113,p109,AC,2047,750.704
p113,p109,AC,2050,750.704
p113,p112,AC,2010,3191.895
p113,p112,AC,2015,3191.895
p113,p112,AC,2020,3191.895
p113,p112,AC,2023,3191.895
p113,p112,AC,2026,3191.895
p113,p112,AC,2029,3191.895
p113,p112,AC,2032,3191.895
p113,p112,AC,2035,3191.895
p113,p112,AC,2038,3191.895
p113,p112,AC,2041,3191.895
p113,p112,AC,2044,3191.895
p113,p112,AC,2047,3191.895
p113,p112,AC,2050,3191.895
p113,p114,AC,2010,2496.806
p113,p114,AC,2015,2496.806
p113,p114,AC,2020,2496.806
p113,p114,AC,2023,2496.806
p113,p114,AC,2026,2496.806
p113,p114,AC,2029,2496.806
p113,p114,AC,2032,2496.806
p113,p114,AC,2035,2496.806
p113,p114,AC,2038,2496.806
p113,p114,AC,2041,2496.806
p113,p114,AC,2044,2496.806
p113,p114,AC,2047,2496.806
p113,p114,AC,2050,2496.806
p114,p107,AC,2010,1806.71
p114,p107,AC,2015,1806.71
p114,p107,AC,2020,1806.71
p114,p107,AC,2023,1806.71
p114,p107,AC,2026,1806.71
p114,p107,AC,2029,1806.71
