eall,i,r,t,Value
CO2,biopower,p15,2015,1123.978176
CO2,biopower,p15,2020,448.598023
CO2,biopower,p15,2023,1945.13915
CO2,biopower,p15,2026,786.054132
CO2,biopower,p15,2029,347.358002
CO2,biopower,p15,2032,347.358002
CO2,biopower,p15,2035,347.358002
CO2,biopower,p15,2038,347.358002
CO2,biopower,p15,2041,347.358002
CO2,biopower,p15,2044,347.358002
CO2,biopower,p15,2047,347.358002
CO2,biopower,p15,2050,347.358002
CO2,biopower,p16,2015,305.599072
CO2,biopower,p16,2020,87.27588
CO2,biopower,p16,2023,560.820858
CO2,biopower,p16,2026,231.714309
CO2,biopower,p16,2029,87.27588
CO2,biopower,p16,2032,87.27588
CO2,biopower,p16,2035,87.27588
CO2,biopower,p16,2038,87.27588
CO2,biopower,p16,2041,87.27588
CO2,biopower,p16,2044,87.27588
CO2,biopower,p16,2047,87.27588
CO2,biopower,p16,2050,87.27588
CO2,biopower,p25,2015,52.365528
CO2,biopower,p25,2020,52.365528
CO2,biopower,p25,2023,410.477343
CO2,biopower,p25,2026,286.647663
CO2,biopower,p25,2029,52.365528
CO2,biopower,p25,2032,52.365528
CO2,biopower,p25,2035,52.365528
CO2,biopower,p25,2038,52.365528
CO2,biopower,p25,2041,52.365528
CO2,biopower,p25,2044,52.365528
CO2,biopower,p25,2047,52.365528
CO2,biopower,p25,2050,52.365528
CO2,biopower,p28,2010,482.403354
CO2,biopower,p28,2015,482.403354
CO2,biopower,p28,2020,482.403354
CO2,biopower,p28,2023,482.403354
CO2,biopower,p28,2026,482.403354
CO2,biopower,p28,2029,482.403354
CO2,biopower,p28,2032,482.403354
CO2,biopower,p28,2035,482.403354
CO2,biopower,p28,2038,482.403354
CO2,biopower,p28,2041,482.403354
CO2,biopower,p28,2044,482.403354
CO2,biopower,p28,2047,482.403354
CO2,biopower,p28,2050,482.403354
CO2,biopower,p29,2010,64.137654
CO2,biopower,p29,2015,64.137654
CO2,biopower,p29,2020,64.137654
CO2,biopower,p29,2023,64.137654
CO2,biopower,p29,2026,64.137654
CO2,biopower,p29,2029,64.137654
CO2,biopower,p29,2032,64.137654
CO2,biopower,p29,2035,64.137654
CO2,biopower,p29,2038,64.137654
CO2,biopower,p29,2041,64.137654
CO2,biopower,p29,2044,64.137654
CO2,biopower,p29,2047,64.137654
CO2,biopower,p31,2010,47.217171
CO2,biopower,p31,2015,47.217171
CO2,biopower,p31,2020,47.217171
CO2,biopower,p31,2023,47.217171
CO2,biopower,p31,2026,47.217171
CO2,biopower,p31,2029,47.217171
CO2,biopower,p33,2010,214.539303
CO2,biopower,p33,2015,390.995942
CO2,biopower,p33,2020,390.995942
CO2,biopower,p33,2023,390.995942
CO2,biopower,p33,2026,390.995942
CO2,biopower,p33,2029,390.995942
CO2,biopower,p33,2032,307.211098
CO2,biopower,p33,2035,307.211098
CO2,biopower,p33,2038,307.211098
CO2,biopower,p33,2041,310.5088
CO2,biopower,p33,2044,310.5088
CO2,biopower,p33,2047,219.935218
CO2,biopower,p33,2050,219.935218
CO2,biopower,p43,2010,1945.327264
CO2,biopower,p43,2015,2038.111838
CO2,biopower,p43,2020,1063.37702
CO2,biopower,p43,2023,1073.478881
CO2,biopower,p43,2026,1063.37702
CO2,biopower,p43,2029,1063.733821
CO2,biopower,p43,2032,1063.020218
CO2,biopower,p43,2035,1063.733821
CO2,biopower,p43,2038,1063.37702
CO2,biopower,p43,2041,1063.733821
CO2,biopower,p43,2044,1063.020218
CO2,biopower,p43,2047,1063.020218
CO2,biopower,p43,2050,486.99941
CO2,biopower,p46,2010,977.579443
CO2,biopower,p46,2015,943.376267
CO2,biopower,p46,2020,662.538563
CO2,biopower,p46,2023,529.321031
CO2,biopower,p46,2026,590.288247
CO2,biopower,p46,2029,388.225609
CO2,biopower,p46,2032,55.856563
CO2,biopower,p46,2035,55.856563
CO2,biopower,p46,2038,55.856563
CO2,biopower,p46,2041,55.856563
CO2,biopower,p46,2044,55.856563
CO2,biopower,p46,2047,55.856563
CO2,biopower,p46,2050,55.856563
CO2,biopower,p58,2010,238.873847
CO2,biopower,p58,2015,238.873847
CO2,biopower,p58,2020,238.873847
CO2,biopower,p58,2023,681.898064
CO2,biopower,p58,2026,82022.897436
CO2,biopower,p58,2029,78674.210598
CO2,biopower,p58,2032,53280.172666
CO2,biopower,p58,2035,20068.970327
CO2,biopower,p58,2038,34472.302469
CO2,biopower,p58,2041,5603.111496
CO2,biopower,p58,2044,5603.111496
CO2,biopower,p58,2047,13956.096548
CO2,biopower,p58,2050,5603.111496
CO2,biopower,p63,2015,1703.981733
CO2,biopower,p63,2020,872.7588
CO2,biopower,p63,2023,872.7588
CO2,biopower,p63,2026,872.7588
CO2,biopower,p63,2029,872.7588
CO2,biopower,p63,2032,872.7588
CO2,biopower,p63,2035,872.7588
CO2,biopower,p63,2038,872.7588
CO2,biopower,p63,2041,872.7588
CO2,biopower,p63,2044,872.7588
CO2,biopower,p63,2047,872.7588
CO2,biopower,p63,2050,872.7588
CO2,biopower,p66,2015,13559.137987
CO2,biopower,p66,2020,2557.183284
CO2,biopower,p66,2023,14450.270317
CO2,biopower,p66,2026,4953.707434
CO2,biopower,p66,2029,2557.183284
CO2,biopower,p66,2032,2557.183284
CO2,biopower,p66,2035,2557.183284
CO2,biopower,p66,2038,2557.183284
CO2,biopower,p66,2041,2557.183284
CO2,biopower,p66,2044,2557.183284
CO2,biopower,p66,2047,2557.183284
CO2,biopower,p66,2050,2557.183284
CO2,biopower,p70,2015,65.948712
CO2,biopower,p70,2020,17.455176
CO2,biopower,p70,2023,91.745558
CO2,biopower,p70,2026,72.75765
CO2,biopower,p70,2029,17.455176
CO2,biopower,p70,2032,17.455176
CO2,biopower,p70,2035,17.455176
CO2,biopower,p70,2038,17.455176
CO2,biopower,p70,2041,17.455176
CO2,biopower,p70,2044,17.455176
CO2,biopower,p70,2047,17.455176
CO2,biopower,p70,2050,17.455176
CO2,biopower,p74,2010,337.172978
CO2,biopower,p74,2015,337.172978
CO2,biopower,p74,2020,337.172978
CO2,biopower,p74,2023,337.172978
CO2,biopower,p74,2026,337.172978
CO2,biopower,p74,2029,337.172978
CO2,biopower,p75,2010,768.027744
CO2,biopower,p75,2015,3328.843644
CO2,biopower,p75,2020,1590.166534
CO2,biopower,p75,2023,5962.221179
CO2,biopower,p75,2026,7928.089099
CO2,biopower,p75,2029,1590.166534
CO2,biopower,p75,2032,822.13879
CO2,biopower,p75,2035,822.13879
CO2,biopower,p75,2038,822.13879
CO2,biopower,p75,2041,822.13879
CO2,biopower,p75,2044,822.13879
CO2,biopower,p75,2047,822.13879
CO2,biopower,p75,2050,822.13879
CO2,biopower,p76,2015,99.53622
CO2,biopower,p76,2020,24.437246
CO2,biopower,p76,2023,181.687073
CO2,biopower,p76,2026,232.366023
CO2,biopower,p76,2029,24.437246
CO2,biopower,p76,2032,24.437246
CO2,biopower,p76,2035,24.437246
CO2,biopower,p76,2038,24.437246
CO2,biopower,p76,2041,24.437246
CO2,biopower,p76,2044,24.437246
CO2,biopower,p76,2047,24.437246
CO2,biopower,p76,2050,24.437246
CO2,biopower,p77,2010,1169.11836
CO2,biopower,p77,2015,118.314414
CO2,biopower,p77,2020,27.928282
CO2,biopower,p77,2023,173.745641
CO2,biopower,p77,2026,243.100483
CO2,biopower,p77,2029,27.928282
CO2,biopower,p77,2032,27.928282
CO2,biopower,p77,2035,27.928282
CO2,biopower,p77,2038,27.928282
CO2,biopower,p77,2041,27.928282
CO2,biopower,p77,2044,27.928282
CO2,biopower,p77,2047,27.928282
CO2,biopower,p77,2050,27.928282
CO2,biopower,p78,2015,287.397663
CO2,biopower,p78,2020,69.820704
CO2,biopower,p78,2023,468.718916
CO2,biopower,p78,2026,636.109414
CO2,biopower,p78,2029,69.820704
CO2,biopower,p78,2032,69.820704
CO2,biopower,p78,2035,69.820704
CO2,biopower,p78,2038,69.820704
CO2,biopower,p78,2041,69.820704
CO2,biopower,p78,2044,69.820704
CO2,biopower,p78,2047,69.820704
CO2,biopower,p78,2050,69.820704
CO2,biopower,p79,2015,137.116441
CO2,biopower,p79,2020,34.910352
CO2,biopower,p79,2023,256.425582
CO2,biopower,p79,2026,337.040895
CO2,biopower,p79,2029,34.910352
CO2,biopower,p79,2032,34.910352
CO2,biopower,p79,2035,34.910352
CO2,biopower,p79,2038,34.910352
CO2,biopower,p79,2041,34.910352
CO2,biopower,p79,2044,34.910352
CO2,biopower,p79,2047,34.910352
CO2,biopower,p79,2050,34.910352
CO2,biopower,p80,2010,575.725566
CO2,biopower,p80,2015,322.196011
CO2,biopower,p80,2020,52.365528
CO2,biopower,p80,2023,267.703066
CO2,biopower,p80,2026,245.094387
CO2,biopower,p80,2029,52.365528
CO2,biopower,p80,2032,52.365528
CO2,biopower,p80,2035,52.365528
CO2,biopower,p80,2038,52.365528
CO2,biopower,p80,2041,52.365528
CO2,biopower,p80,2044,52.365528
CO2,biopower,p80,2047,52.365528
CO2,biopower,p80,2050,52.365528
CO2,biopower,p85,2010,205.240493
CO2,biopower,p85,2015,205.240493
CO2,biopower,p85,2020,205.240493
CO2,biopower,p90,2010,2736.404288
CO2,biopower,p90,2015,1603.524237
CO2,biopower,p92,2010,31.419317
CO2,biopower,p92,2015,31.419317
CO2,biopower,p92,2020,31.419317
CO2,biopower,p92,2023,31.419317
CO2,biopower,p92,2026,31.419317
CO2,biopower,p92,2029,31.419317
CO2,biopower,p92,2032,31.419317
CO2,biopower,p92,2035,31.419317
CO2,biopower,p92,2038,31.419317
CO2,biopower,p92,2041,31.419317
CO2,biopower,p92,2044,31.419317
CO2,biopower,p92,2047,31.419317
CO2,biopower,p94,2010,4411.637977
CO2,biopower,p94,2015,12846.410972
CO2,biopower,p94,2020,4163.059476
CO2,biopower,p94,2023,34624.044046
CO2,biopower,p94,2026,4163.059476
CO2,biopower,p94,2029,4163.059476
CO2,biopower,p94,2032,4163.059476
CO2,biopower,p94,2035,4163.059476
CO2,biopower,p94,2038,4163.059476
CO2,biopower,p94,2041,4163.059476
CO2,biopower,p94,2044,4163.059476
CO2,biopower,p94,2047,4163.059476
CO2,biopower,p94,2050,4163.059476
CO2,biopower,p96,2010,2905.414308
CO2,biopower,p96,2015,8000.180143
CO2,biopower,p96,2020,2527.840852
CO2,biopower,p96,2023,8934.771289
CO2,biopower,p96,2026,2499.581203
CO2,biopower,p96,2029,2499.581203
CO2,biopower,p96,2032,2499.581203
CO2,biopower,p96,2035,2499.581203
CO2,biopower,p96,2038,2499.581203
CO2,biopower,p96,2041,2499.581203
CO2,biopower,p96,2044,1015.891243
CO2,biopower,p96,2047,1015.891243
CO2,biopower,p96,2050,1015.891243
CO2,biopower,p97,2015,79.491348
CO2,biopower,p97,2020,104.731056
CO2,biopower,p97,2023,577.887658
CO2,biopower,p97,2026,104.731056
CO2,biopower,p97,2029,144.877961
CO2,biopower,p97,2032,144.877961
CO2,biopower,p97,2035,144.877961
CO2,biopower,p97,2038,144.877961
CO2,biopower,p97,2041,144.877961
CO2,biopower,p97,2044,144.877961
CO2,biopower,p97,2047,144.877961
CO2,biopower,p97,2050,144.877961
CO2,biopower,p98,2010,19610.28212
CO2,biopower,p98,2015,4417.444366
CO2,biopower,p98,2020,3718.98952
CO2,biopower,p98,2023,2382.369923
CO2,biopower,p98,2026,925.022627
CO2,biopower,p98,2029,2157.228289
CO2,biopower,p98,2032,1923.850415
CO2,biopower,p98,2035,639.4872
CO2,biopower,p98,2038,651.826204
CO2,biopower,p98,2041,539.364938
CO2,biopower,p98,2044,539.364938
CO2,biopower,p98,2047,539.364938
CO2,biopower,p98,2050,539.364938
CO2,biopower,p99,2010,11907.851106
CO2,biopower,p99,2015,9361.545378
CO2,biopower,p99,2020,3443.906225
CO2,biopower,p99,2023,17783.343199
CO2,biopower,p99,2026,56417.243624
CO2,biopower,p101,2010,17161.474921
CO2,biopower,p101,2015,13153.972373
CO2,biopower,p101,2020,3798.000729
CO2,biopower,p101,2023,25121.827372
CO2,biopower,p101,2026,1789.15554
CO2,biopower,p101,2029,1789.15554
CO2,biopower,p101,2032,1789.15554
CO2,biopower,p101,2035,1789.15554
CO2,biopower,p101,2038,1789.15554
CO2,biopower,p101,2041,1789.15554
CO2,biopower,p101,2044,1789.15554
CO2,biopower,p101,2047,1789.15554
CO2,biopower,p101,2050,1789.15554
CO2,biopower,p102,2010,5425.327296
CO2,biopower,p102,2015,5425.327296
CO2,biopower,p102,2020,5425.327296
CO2,biopower,p102,2023,5425.327296
CO2,biopower,p102,2026,1971.453212
CO2,biopower,p102,2029,1971.453212
CO2,biopower,p102,2032,1971.453212
CO2,biopower,p102,2035,1971.453212
CO2,biopower,p102,2038,1971.453212
CO2,biopower,p102,2041,664.060529
CO2,biopower,p102,2044,664.060529
CO2,biopower,p102,2047,664.060529
CO2,biopower,p102,2050,664.060529
CO2,biopower,p103,2010,3086.17669
CO2,biopower,p103,2015,3060.501228
CO2,biopower,p103,2020,2967.998489
CO2,biopower,p103,2023,11794.166385
CO2,biopower,p103,2026,3042.296833
CO2,biopower,p103,2029,2967.821126
CO2,biopower,p103,2032,2658.864511
CO2,biopower,p103,2035,2096.615322
CO2,biopower,p103,2038,1426.087879
CO2,biopower,p103,2041,3442.226224
CO2,biopower,p103,2044,815.156719
CO2,biopower,p103,2047,815.156719
CO2,biopower,p103,2050,815.156719
CO2,biopower,p111,2010,347.797718
CO2,biopower,p111,2015,347.489987
CO2,biopower,p111,2020,347.191635
CO2,biopower,p111,2023,349.59266
CO2,biopower,p111,2026,348.116028
CO2,biopower,p111,2029,347.044205
CO2,biopower,p111,2032,135.314234
CO2,biopower,p111,2035,135.314234
CO2,biopower,p111,2038,9.636967
CO2,biopower,p111,2041,9.636967
CO2,biopower,p111,2044,9.636967
CO2,biopower,p111,2047,9.636967
CO2,biopower,p111,2050,9.636967
CO2,biopower,p112,2015,466.669896
CO2,biopower,p112,2020,41.892422
CO2,biopower,p112,2023,498.800344
CO2,biopower,p112,2026,135.454202
CO2,biopower,p112,2029,41.892422
CO2,biopower,p112,2032,41.892422
CO2,biopower,p112,2035,41.892422
CO2,biopower,p112,2038,41.892422
CO2,biopower,p112,2041,41.892422
CO2,biopower,p112,2044,41.892422
CO2,biopower,p112,2047,41.892422
CO2,biopower,p112,2050,41.892422
CO2,biopower,p115,2026,52939.65573
CO2,biopower,p115,2029,3770.318016
CO2,biopower,p115,2032,3770.318016
CO2,biopower,p115,2035,3770.318016
CO2,biopower,p115,2038,3770.318016
CO2,biopower,p115,2041,3770.318016
CO2,biopower,p115,2044,3770.318016
CO2,biopower,p115,2047,3770.318016
CO2,biopower,p115,2050,3770.318016
CO2,biopower,p118,2026,33991.280342
CO2,biopower,p121,2026,52939.65573
CO2,biopower,p121,2029,3770.318016
CO2,biopower,p121,2032,3770.318016
CO2,biopower,p121,2035,3770.318016
CO2,biopower,p121,2038,3770.318016
CO2,biopower,p121,2041,3770.318016
CO2,biopower,p121,2044,3770.318016
CO2,biopower,p121,2047,3770.318016
CO2,biopower,p121,2050,3770.318016
CO2,biopower,z122,2010,659.382755
CO2,biopower,z122,2015,326.411791
CO2,biopower,z122,2020,43.63794
CO2,biopower,z122,2023,121.411858
CO2,biopower,z122,2026,612.727497
CO2,biopower,z122,2029,43.63794
CO2,biopower,z122,2032,43.63794
CO2,biopower,z122,2035,43.63794
CO2,biopower,z122,2038,43.63794
CO2,biopower,z122,2041,43.63794
CO2,biopower,z122,2044,43.63794
CO2,biopower,z122,2047,43.63794
CO2,biopower,z122,2050,43.63794
CO2,biopower,p123,2010,36.055109
CO2,biopower,p123,2015,36.055109
CO2,biopower,p123,2020,36.055109
CO2,biopower,p123,2023,39.135022
CO2,biopower,p123,2026,505.443646
CO2,biopower,p123,2029,36.055109
CO2,biopower,p123,2032,36.055109
CO2,biopower,p123,2035,36.055109
CO2,biopower,p123,2038,36.055109
CO2,biopower,p123,2041,36.055109
CO2,biopower,p123,2044,36.055109
CO2,biopower,p123,2047,36.055109
CO2,biopower,p123,2050,36.055109
CO2,biopower,p125,2026,62463.32397
CO2,biopower,p125,2029,35883.427489
CO2,biopower,p125,2032,5603.111496
CO2,biopower,p125,2035,5603.111496
CO2,biopower,p125,2038,5603.111496
CO2,biopower,p125,2041,5603.111496
CO2,biopower,p125,2044,5603.111496
CO2,biopower,p125,2047,5603.111496
CO2,biopower,p125,2050,5603.111496
CO2,biopower,p126,2026,78674.210598
CO2,biopower,p126,2029,5603.111496
CO2,biopower,p126,2032,5603.111496
CO2,biopower,p126,2035,5603.111496
CO2,biopower,p126,2038,5603.111496
CO2,biopower,p126,2041,5603.111496
CO2,biopower,p126,2044,5603.111496
CO2,biopower,p126,2047,5603.111496
CO2,biopower,p126,2050,5603.111496
CO2,biopower,p127,2010,3192.633559
CO2,biopower,p127,2015,3187.647967
CO2,biopower,p127,2020,1324.217664
CO2,biopower,p127,2023,1324.217664
CO2,biopower,p127,2026,23327.964396
CO2,biopower,p127,2029,1291.683024
CO2,biopower,p127,2032,1291.683024
CO2,biopower,p127,2035,331.648344
CO2,biopower,p127,2038,331.648344
CO2,biopower,p127,2041,331.648344
CO2,biopower,p127,2044,331.648344
CO2,biopower,p127,2047,331.648344
CO2,biopower,p127,2050,331.648344
CO2,biopower,p129,2010,1460.932847
CO2,biopower,p129,2015,1378.583741
CO2,biopower,p129,2020,1389.526618
CO2,biopower,p129,2023,1389.526618
CO2,biopower,p129,2026,1284.057619
CO2,biopower,p129,2029,356.682672
CO2,biopower,p129,2032,356.682672
CO2,biopower,p129,2035,356.682672
CO2,biopower,p130,2010,2490.297461
CO2,biopower,p130,2015,5629.162852
CO2,biopower,p130,2020,3663.841442
CO2,biopower,p130,2023,8766.395316
CO2,biopower,p130,2026,30562.034104
CO2,biopower,p130,2029,3398.647111
CO2,biopower,p130,2032,1474.967798
CO2,biopower,p130,2035,1178.22438
CO2,biopower,p130,2038,1178.22438
CO2,biopower,p130,2041,1178.22438
CO2,biopower,p130,2044,1178.22438
CO2,biopower,p130,2047,1178.22438
CO2,biopower,p130,2050,1178.22438
CO2,biopower,p131,2010,596.776337
CO2,biopower,p131,2015,366.44874
CO2,biopower,p131,2020,366.44874
CO2,biopower,p131,2023,366.44874
CO2,biopower,p131,2026,83832.901778
CO2,biopower,p131,2029,76613.349745
CO2,biopower,p131,2032,5863.193618
CO2,biopower,p131,2035,5863.193618
CO2,biopower,p131,2038,5603.111496
CO2,biopower,p131,2041,5603.111496
CO2,biopower,p131,2044,5603.111496
CO2,biopower,p131,2047,5603.111496
CO2,biopower,p131,2050,5603.111496
CO2,biopower,p132,2010,607.941547
CO2,biopower,p132,2015,5829.384553
CO2,biopower,p132,2020,654.5691
CO2,biopower,p132,2023,5508.111648
CO2,biopower,p132,2026,11004.289039
CO2,biopower,p132,2029,22013.221798
CO2,biopower,p132,2032,1567.76325
CO2,biopower,p132,2035,1567.76325
CO2,biopower,p132,2038,1567.76325
CO2,biopower,p132,2041,1567.76325
CO2,biopower,p132,2044,1567.76325
CO2,biopower,p132,2047,1567.76325
CO2,biopower,p132,2050,1567.76325
CO2,biopower,p133,2020,55.856563
CO2,biopower,p133,2023,536.835096
CO2,biopower,p133,2026,784.291196
CO2,biopower,p133,2029,55.856563
CO2,biopower,p133,2032,55.856563
CO2,biopower,p133,2035,55.856563
CO2,biopower,p133,2038,55.856563
CO2,biopower,p133,2041,55.856563
CO2,biopower,p133,2044,55.856563
CO2,biopower,p133,2047,55.856563
CO2,biopower,p133,2050,55.856563
CO2,biopower,p134,2010,5807.337055
CO2,biopower,p134,2015,5231.316247
CO2,biopower,p134,2020,3932.651153
CO2,biopower,p134,2023,3932.651153
CO2,biopower,p134,2026,15504.952667
CO2,biopower,p134,2029,3932.651153
CO2,biopower,p134,2032,3239.43248
CO2,biopower,p134,2035,935.597434
CO2,biopower,p134,2038,272.300746
CO2,biopower,p134,2041,272.300746
CO2,biopower,p134,2044,272.300746
CO2,biopower,p134,2047,272.300746
CO2,biopower,p134,2050,272.300746
CO2,beccs_mod,p10,2044,-78210.702105
CO2,beccs_mod,p10,2047,-1093007.597344
CO2,beccs_mod,p10,2050,-1093007.597344
CO2,beccs_mod,p58,2047,-959432.097553
CO2,beccs_mod,p58,2050,-3252413.557171
CO2,beccs_mod,p75,2047,-1127807.243628
CO2,beccs_mod,p75,2050,-3457591.171321
CO2,beccs_mod,p103,2041,-74742.156014
CO2,beccs_mod,p103,2044,-4618610.121377
CO2,beccs_mod,p103,2047,-5950329.940025
CO2,beccs_mod,p103,2050,-5950329.940025
CO2,beccs_mod,p125,2038,-54223.293184
CO2,beccs_mod,p125,2041,-153016.715398
CO2,beccs_mod,p125,2044,-153016.715398
CO2,beccs_mod,p125,2047,-241576.157446
CO2,beccs_mod,p125,2050,-350997.10702
CO2,Coal-IGCC,p101,2010,1291780.197926
CO2,Coal-IGCC,p101,2015,1290799.789158
CO2,Coal-IGCC,p101,2020,304943.628065
CO2,Coal-IGCC,p101,2023,1291780.197926
CO2,Coal-IGCC,p101,2026,1291592.691176
CO2,Coal-IGCC,p101,2029,1290801.504159
CO2,Coal-IGCC,p101,2032,1264990.046327
CO2,Coal-IGCC,p101,2035,1193731.82969
CO2,Coal-IGCC,p101,2038,1185268.83577
CO2,Coal-IGCC,p101,2041,1168050.758231
CO2,Coal-IGCC,p101,2044,1147147.56699
CO2,Coal-IGCC,p101,2047,1125782.45453
CO2,Coal-IGCC,p101,2050,897574.360885
CO2,Coal-IGCC,p105,2010,1755415.347266
CO2,Coal-IGCC,p105,2015,1271889.257807
CO2,Coal-IGCC,p105,2020,101235.070631
CO2,Coal-IGCC,p105,2023,1195010.813914
CO2,Coal-IGCC,p105,2026,1187888.038502
CO2,Coal-IGCC,p105,2029,604644.670706
CO2,Coal-IGCC,p105,2032,427323.651685
CO2,Coal-IGCC,p105,2035,513228.368912
CO2,Coal-IGCC,p105,2038,465088.125071
CO2,Coal-IGCC,p105,2041,259029.158467
CO2,Coal-IGCC,p105,2044,259029.158467
CO2,Coal-IGCC,p105,2047,259070.092413
CO2,Coal-IGCC,p105,2050,255585.707714
CO2,Coal-IGCC,p107,2015,294778.368612
CO2,Coal-IGCC,p107,2020,294778.368612
CO2,Coal-IGCC,p107,2023,1245228.036025
CO2,Coal-IGCC,p107,2026,798904.910764
CO2,Coal-IGCC,p107,2029,294778.368612
CO2,Coal-IGCC,p107,2032,246831.878505
CO2,coal-new,p12,2010,1626540.233584
CO2,coal-new,p12,2015,1622710.29166
CO2,coal-new,p12,2020,1602297.44648
CO2,coal-new,p12,2023,1626540.233584
CO2,coal-new,p12,2026,1585967.332843
CO2,coal-new,p12,2029,1470811.83083
CO2,coal-new,p12,2032,1439161.765751
CO2,coal-new,p12,2035,1384767.299126
CO2,coal-new,p12,2038,1365533.115181
CO2,coal-new,p12,2041,1304925.660901
CO2,coal-new,p12,2044,1278032.168782
CO2,coal-new,p12,2047,1225508.300852
CO2,coal-new,p12,2050,1212529.767105
CO2,coal-new,p13,2010,4987922.423094
CO2,coal-new,p13,2015,2036112.649028
CO2,coal-new,p18,2010,72592.378337
CO2,coal-new,p18,2015,72592.378337
CO2,coal-new,p18,2020,72592.378337
CO2,coal-new,p18,2023,72592.378337
CO2,coal-new,p18,2026,72592.378337
CO2,coal-new,p18,2029,72592.378337
CO2,coal-new,p18,2032,72592.378337
CO2,coal-new,p18,2035,72592.378337
CO2,coal-new,p18,2038,72592.378337
CO2,coal-new,p18,2041,72592.378337
CO2,coal-new,p18,2044,72592.378337
CO2,coal-new,p18,2047,72592.378337
CO2,coal-new,p18,2050,72592.378337
CO2,coal-new,p20,2010,4808266.465785
CO2,coal-new,p20,2015,1517335.040338
CO2,coal-new,p23,2010,2089506.915802
CO2,coal-new,p23,2015,356312.89926
CO2,coal-new,p23,2020,356312.89926
CO2,coal-new,p23,2023,356312.89926
CO2,coal-new,p23,2026,356312.89926
CO2,coal-new,p23,2029,358518.234934
CO2,coal-new,p23,2032,1124892.155618
CO2,coal-new,p23,2035,1051544.531491
CO2,coal-new,p23,2038,1269343.900535
CO2,coal-new,p23,2041,1223339.288724
CO2,coal-new,p23,2044,985954.100726
CO2,coal-new,p23,2047,1044416.136039
CO2,coal-new,p23,2050,887661.723972
CO2,coal-new,p28,2010,17874561.591967
CO2,coal-new,p28,2015,17680022.729966
CO2,coal-new,p29,2010,6214953.708439
CO2,coal-new,p29,2015,3851659.3144
CO2,coal-new,p29,2020,3340302.553838
CO2,coal-new,p29,2023,6214953.708439
CO2,coal-new,p29,2026,6212798.0876
CO2,coal-new,p29,2029,6057948.039137
CO2,coal-new,p29,2032,6063035.963838
CO2,coal-new,p29,2035,5445632.485002
CO2,coal-new,p29,2038,5147577.623279
CO2,coal-new,p29,2041,4899272.464907
CO2,coal-new,p29,2044,4503432.483826
CO2,coal-new,p29,2047,4295727.023995
CO2,coal-new,p29,2050,4342115.187441
CO2,coal-new,p31,2010,6648411.813891
